userName,score,date,thumbsUpCount,comment
신현철,1,2017-07-29,2,"최악이네요 ,  케이뱅크를 그냥 사용해야 겠네요  불안해서  돈를 맡길수 수없네요......."
Google 사용자,1,2017-07-29,5,계좌 개설이 안되네요
Jongho Lee,5,2017-07-29,0,기다렸습니다.
Google 사용자,1,2017-07-29,0,노란바탕에서 응답없음 대기 또는 종료 라고만뜸
안문국,4,2017-07-29,1,집주소 등 입력이 좀 어려웠어요.
박다정,5,2017-07-29,5,카카오뱅크 간편하고 좋아요 : )  앞으로 오래 오래 함께할 수 있길 바라요~
ANGELO KWON,5,2017-07-29,0,잘 사용할께요
Da T,1,2017-07-29,162,카톡문의 존재 이유를 모르겠음 문의하니 이용량 많다고 함 나중에 답변주는게 아니라 그렇게 많다고하고 끝임 ㅋㅋ 또 문의 해야한다는 건데..  고객이 무슨수로 언제 문의량 적은 시점을 알고 문의하나?ㅋㅋ
박편편,5,2017-07-29,0,별점이 5점과 1점이 많다는건 알바와 추천자가 있다는 증거 잘 사용합니다
Lost Monster,5,2017-07-29,3,제폰 3년된 구형폰에 7.1 누가 쓰는데 오류 전혀 없습니다.
수염아재,1,2017-07-29,5,대출 한도  더럽게 낮게 나온다  예금이나 들어라
JEONG MINGI,3,2017-07-29,0,계좌개설을 하는데 처음에 이름과주민등록번호 적으라고해서 적었는데 맞게적엇는데 안되네요 왜이렇죠??
Google 사용자,3,2017-07-29,0,갤럭시와이드폰에서 어플 실행시에 다운됩니다 해결 방법을 알려주시면 감사하겠습니다.
younghwa yu,4,2017-07-29,0,짱! 대박나길!
SungSe Park,1,2017-07-29,0,계속 반복해서 초기 페이지만 나오고 다음 단계로 진행이 안됨..
Google 사용자,5,2017-07-29,0,대단이 감사^^
비트코인,1,2017-07-29,0,길가다 돈 뜯기게 생겼내ㅋㅋ
이지윤,3,2017-07-29,0,이름 개명을했고 서류상다바꿨는데...  신분확인이  안되네요...
Jamie 21,4,2017-07-29,0,:)♡
돌돌마,5,2017-07-29,2,가입조차안됨 온갖 오류에 에러에 접속도 잘안되고 그걸 다이겨내서 계좌만들려고하니 산분증 운전면허증 전부 절대 인식안됨
곰발,4,2017-07-29,37,s5인데 폰은 지문잠금기능이 되는데 카뱅은 지문을 쓸수없네요..소프트웨어는 최신으로 업뎃되어있습니다만....
java,5,2017-07-29,0,간편하고 편리해서 좋네요.
Daehyun Lee,2,2017-07-29,0,신분증 확인에 여권도 되게 해주세요. 감사합니다
Jongwon Kim,1,2017-07-29,1,되는게 뭐에요?? 상담원은 자러갔어요??
藤崎詩織,1,2017-07-29,0,메인화면에서 무한리셋함
린.,5,2017-07-29,0,좋아요 덕분에 수수료 무료에 이자에 까지 많은것들이 기대되네요
짱안식,5,2017-07-29,1,간편한게 좋네요 시대가 급변하고 있는걸 느낄수있네요 주소검색은 주소치면 자동으로 안나오고 자판화면에 검색이나 돋보기 눌러야 검색됨 직장은 없으면 직접입력해도됨 주소검색 자동으로 나오게 개선필요한거 같네요
박호준,5,2017-07-29,0,혁신적이네요
Google 사용자,3,2017-07-29,0,오래걸림..ㅡㅡ
Jaehwang Lee,1,2017-07-29,0,진짜 느려터져서 못쓰겠네
song mr.,1,2017-07-29,0,다들 쓰레기라하니 저도 그런거같아요
이창희,2,2017-07-29,0,"입출금통장, 체크카드는 10대 후반 청소년층들도 많이 이용하는데 만19세 미만은 계좌 개설 불가라 아쉽네요... 본인인증수단은 주민등록증 말고도 여권같은게 있는데..."
SeokYoung Shin,5,2017-07-29,0,용돈관리 편리 2% 이율
정남숙,3,2017-07-29,0,이제 좀 앱이 되는거 같습니다
Google 사용자,5,2017-07-29,0,즣와 좋와 아주좋와
양승현,2,2017-07-29,0,실명정보 분명 맞게했는데 틀렸다고 하고 결국5번 실패로 내일 다시하라고 하네요 ㅡㅡ
빈센트,5,2017-07-29,0,다운로드 잘됩니다  쉽고 빠르고 혜택도 많고 내손안에 은행 정말 좋습니다  앞으로도 더좋은 혜택 부탁합니다^^
최원식,4,2017-07-29,0,먹통이네요!
서상민,1,2017-07-29,0,대출액이 몇백억 돌파했는데 대출신청시 자꾸오류나는거 내가 문제가 있나? 머 이런 앱이 다있는지?
JH H,5,2017-07-29,0,"통장 관리, 이체가 너무 편하네요. 지금은 용돈 통장만 사용중인데 조만간 저축 통장도 갈아탈것 같아요."
이윤숙,1,2017-07-29,0,간신히간신히  연결된 상담원이  담주 월욜에나 다시 시도해보래요 지금 해줄수있는게 아무것도 없대요  아 이게 답변이란 말인가 ㅠㅠ 진짜 심하네 ㅠㅠ
Suin SEO,1,2017-07-29,0,Greenify 하고 충돌합니다. 지우고 하면 잘되요. 이거 사용하는 사람이 많은 많큼 고쳐줬으면 좋겠네요
김세원,5,2017-07-29,0,대박 은행이네요..
양재복,1,2017-07-29,0,짜증  창이넘어가질않아 주소검색도안되고 회사검색도안되고
오경란,5,2017-07-29,0,좋아요
Ryun Ha,5,2017-07-29,1,"여러 부정적인 댓글이 많았으나 가입 잘되고, 사용도 잘 되고 있어 만족합니다~"
Bong-jo Kim,1,2017-07-29,0,주소검색 (입력)부터먹통이네요. 아무리해도안되네요. 도대체먼저개설한20만명은 어느나라사람인가요?
p cs,5,2017-07-29,0,일반 시중은행과 다르네요! 신세계!!
김민수,1,2017-07-29,0,Miui 사용자 입니다. 앱을 키면 노란화면 이상으로 넘어가질 않네요
Lee SanGu,5,2017-07-29,1,무한 재부팅 해결. 그리니파이 비지박스 등 루팅관련 앱 모두 삭제하세요. 루팅 안해도 무한 재부팅 됩니다.
ᄋᄋ,4,2017-07-29,0,쓰고싶은데 계좌번호만들때 주민등록번호랑 이름 옳게했는데 계속 오류가 나요
Jason Kim,5,2017-07-29,0,사용하기 너무 편리함
윤스파파,5,2017-07-29,0,아주 좋습니다
삐수이삐수이,1,2017-07-29,0,이건~~모? 하지말라는거랑똑같음 계속튕게내고 지웠다다시깔기를수십번  기냥포기하겠슴---
진호정,5,2017-07-29,0,😊😊😄😊😊굳
신재준,5,2017-07-29,0,너무 좋아요
kim gunwoo,1,2017-07-29,0,오버레이 사용안함이 체크자체가 불가함 차라리 토스를 쓰거나 하겠음
Haebeom Choe,1,2017-07-29,0,앱이 계속해서 껏다켜집니다...가입조차 불가능하네요
깜장머리벨,5,2017-07-29,0,너무 편하고 좋아요
이기준,3,2017-07-29,0,계좌만들고 로그인 할때마다 신분증 본인인증 첨부터 하라고 하고 기기변경하라는데..이거 원래 이런건가요?
jihyun Han,1,2017-07-29,0,"신분증을 수십번이 넘도록 찍어도 인증이 안되서 다시찍으라는데 K뱅크는 이정도는 아니었는데, 실망이네요. 어플도 계속 꺼지고..."
lui.o,5,2017-07-29,1,완전 좋아요
HOYOUNG LEE,1,2017-07-29,0,가입고객 폭증으로 웃고있는사이에 고객의 불만과 불편은 하늘을 찌른다. 인터넷은행 앱이 이리 불완전하고 불안정해서야... 무한반복 튕김에 웃고만 있는 카카오뱅크의 앞날이 훤하다.
김욱현,5,2017-07-29,0,조아요편해요
노재근,5,2017-07-29,0,ㅋㅋㅋㅋㅋㅋㅋㅋ기존은행 문닫으면 그자리에 치킨집이나 새우자 ㅋㅋㅋㅋㅋㅋㅋㅋ
Google 사용자,5,2017-07-29,0,좋아욛
최지영,5,2017-07-29,0,대박이네요. 통장개설도 신분증촬영으로 바로 개설되고. 마이너스대출도 즉석해서 1천5백이나 바로 됫어요 금리도 내가 거래하는 주은행보다 훨인 저렴하구요. 굳굳
고창민,5,2017-07-29,0,좋아요 간편하고 쉽네요
김내동,5,2017-07-29,1,"기대가 큽니다.  그동안 kakao을 통해  소통의 줄거움을 엄청 누렸기에 ,   금융분야에서 다시 놀라운 경험을 얻길 소망합니다. 카뱅의 무궁한 발전을 주시해 봅니다~"
신효신,5,2017-07-29,0,새벽 4시에도 계좌개설을 할수 있는 세상이 왔네요^^ 공인인증서 액티브액스 설치없어서 좋습니다!
Google 사용자,5,2017-07-29,1,난   10분도안되 계좌만들고 잘만되는데... 다들왜 안되는건지 ㅎㅎ
seungwoon choi,1,2017-07-29,0,처음부터 에러나네요 ㅡㅡ
유준환,2,2017-07-29,0,갤럭시a7 2015 기종 사용유저입니다 설치하고나서 카카오계정으로시작하기누르니까 화면넘어가는가싶더니 무한반복되면서 꺼집니다 이문제 빠른해결부탁드립니다.
Google 사용자,5,2017-07-29,0,"계좌번호 복사시 ""-""는 빼고 순수한 숫자만 복사되게 해주세요. 타 은행앱으다 복사한 계좌번호 붙여넣기 하면 ""-"" 때문에 짤립니다."
비둘기코인,1,2017-07-29,0,흠.... 테스트는 하고 올린건가요?
정민우,5,2017-07-29,0,이거 정말 최고입니다.
전나리,1,2017-07-29,0,자꾸 실명확인 오류라고뜸 하루걸러서 2일씩 실명확인안됨 내가 무슨 주민등록번호 모르는 사람도아니고 상담원은 아예 연결도 안되고 난 이세상 사람이 아닌건가 ㅋ
곽민수,1,2017-07-29,1,계좌설정이안되네요 계좌설정되게 고쳐주세요
도라지제이,3,2017-07-29,0,제가 후면카메라가 아예 박살나서 신분증 사진을 못찍고 있어요 ㅠ 셀카캠으로도 신분증 찍을 수 있게 해주세요!
chan,5,2017-07-29,3,1점 리뷰 남기는 분들 대부분 티가 납니다.. 기존 은행직원 또는 알바하시는 분들이 많겠지요 그심정은 이해합니다만..변화는 시작되었네요.
옥영등,1,2017-07-29,1,오류덩어리...
리토,1,2017-07-29,2,국내 거주 외국인은 다수 이용 못하는것 같습니다. 실명인증 이름입력을 최대 영문10글자 제한인데 11글자 이상인 외국인들은 이름조차 입력못해서 계좌 개설조차 못하네요 얼른 개선 부탁드립니다
건호,5,2017-07-29,0,힘내요~
soo moon,5,2017-07-29,0,첫날은 좀 불안정했지만 굉장히 편리한 기능들이 많아서 애용하게 될것 같아요! 것 같아요
리베이즈,5,2017-07-29,0,카드여 빨리와라 ㅎㅎ
임혜민,5,2017-07-29,0,너무좋아요 굿굿
청래사랑,5,2017-07-29,6,최고입니다 기존 콧대세우던은행들 다 망해버려라
땻땻박,1,2017-07-29,1,G6 신분증 사진을 못찍어요 ㅠ
이혜방,5,2017-07-29,0,좋은
말라린TV,1,2017-07-29,0,앱이 자꾸 깜빡거림  뉴스에 대박났다고 나오길레 깔았는데
smile Lee,2,2017-07-29,1,자꾸반복해서 꺼지는증상 사라짐. 지난 한달간 안쓰는 싹지웠더니....무슨앱이었을까....ㅡㅡ
ᆞᆞ,1,2017-07-29,1,계속 재실행.. 눈이 너무 아파 죽겠다.. 이따위로 만들다니..
kora nee,5,2017-07-29,0,스윗프트코드 모에요?
윤진호,5,2017-07-29,0,까고잇다 다들 시대가바꼈다. 카카오뱅크다쓰고있을꺼다 1년뒤바라..
서인영,1,2017-07-28,0,주소입력이 안되네요. 어쩌라는건지...
이지용,5,2017-07-28,0,다음카카오 응원합니다.
변여주,5,2017-07-28,0,Good
Sang-hyun Park,5,2017-07-28,0,Awesome
Google 사용자,2,2017-07-28,0,계좌 생성할려는데 실명정보확인중 주민등록번호 맞게썼는데자꾸 틀렸다고 오류떠요
Pale Blue Dot,4,2017-07-28,0,여러 계좌번호를 등록해서 이체할 수 있게 개선해주세요.
Google 사용자,1,2017-07-28,0,주소검색이 안댐 ㅡㅡ
김정연,1,2017-07-28,0,실명인증 안됨
배수경,1,2017-07-28,0,아니 실명인증하는데 주민번호 정확히 입력했구만 왜 실명인증안된다고 난리여...
Google 사용자,1,2017-07-28,0,라이언 나와!!!줘패서 서커스단 보내고 말리라 이런 불량은행이 다있나
박효시,5,2017-07-28,2,"으하하하 기존은행측 알바들아~ 아무리 니네들이 악플달고 언플해바라~안속는다이 문디들아~^^ 1금융권 문턱 높이고 제2,3금융권 만들어서 국민고혈 빨아서 성과금 몇억씩 챙겨드시고 기분좋으셨어요~~??^^ 시끄럽고~!!!나 자영업잔데 자금 돌리는거  니네은행들 쏵다 정리하고 이제 여기로 갈아탄다잉~"
Google 사용자,3,2017-07-28,0,관심이 많아요.
Google 사용자,1,2017-07-28,0,이렇게까지 서비스가 형편 없을 줄은 몰랐습니다; 빨리 계좌 해지하고 앱을 삭제하고 싶을 뿐입니다.
이서현,1,2017-07-28,0,갤S5인데  진행안되고 시작만 재 반복됌.  해결책 좀 주세요 !
김현직,5,2017-07-28,1,좋기만 하구만
썬키,1,2017-07-28,0,국민은행 계좌 연결했는데 왜 0원이에요?
황석,5,2017-07-28,2,대박좋아요 기존은행들 긴장타야할듯 월급통장 이번에 갈아탑니다^^
Droy,5,2017-07-28,0,27일에 바로 나오자마자 동시 접속률 갑자기 확 오르니까 재시도 하라는 얘기가 뜨죠 여러분;
김도현,1,2017-07-28,5,greenify 설치하면 왜 실행이 안 되죠? 루팅 안해도 쓸 수 있는 앱인데 초보적으로 필터링하네요 ㅋㅋㅋ
STELLA H,1,2017-07-28,0,잘못 터치되서 불법차명거래로 신청 한 것도 아니고 그저 체크 표시만 눌렸는데 그 자리에서 바로 개설제한됨 겁나 빡침 문의하려니 거지같은 게 계좌 개설을 하래 겁나 어이가 없어서 아오 진짜 그지같아 증말
ym kim,5,2017-07-28,0,세상 편하네요.
장정규,5,2017-07-28,0,계좌개설 신분증 정보 다시 입력 못하나요?  운전면허증을 찍었는데 번호가 잘못된상태로 다음이 눌러졌습니다. 그런데 뒤로가기도 없고 새로하기도 없고 무조건 이어서만하라네요.
RURU PAPA,1,2017-07-28,0,error code가 그대로 노출되는건 너무 완성도 떨어져 보임... ㅡㅡ;;
커플밥상 couple's meal,1,2017-07-28,0,앱 구동도 제대로 안되는 마당에.. 보안에 문제나 없을련지 ㅉ
오영택,1,2017-07-28,0,앱이 계속 다시시작하면서 다음으로 넘어가지 않네요 g5 안드 7.0입니다
대단호호,2,2017-07-28,0,계좌 개설댔다고 나오고 ..연결 안되고...지웠다 시키는대로 깔고 했는데 안되는 이유는? 이율 싸니까 해보기야 하갰지만 ㅋㅋ 믿음이 안가내.. 설마 테스트랍시고 공장초기화 폰에서만 한건아니지?
Nickeddy Kim,5,2017-07-28,0,"카카뱅크 검색하면, 케이뱅크가 나오네요. 케이뱅크가 구글에 광고비를 많이 줬나요? 왜그런거지요?"
비버,5,2017-07-28,0,심플
msg워너비,5,2017-07-28,1,너무좋아요! 물론아직까지는초기라 앱충돌현상이있지만 편리하네요 ㅎㅎ
김지훈,5,2017-07-28,0,굿잡요
Google 사용자,4,2017-07-28,0,좋아요
Google 사용자,2,2017-07-28,0,안드로이드 4.4버전에서는 호환이 안됩니다
김혜진,3,2017-07-28,1,이거 성인만 계좌 개설 가능 한건가요?
조현욱,1,2017-07-28,0,다운 안됨...ㅡㅡ
Google 사용자,1,2017-07-28,0,아니 케이뱅크처럼 휴대폰 다른 명의 쓰는 사람들처럼 공인인증서로도 가능하게 해야지 3시간 기달려서 상담원 연결되니까 금감원이 휴대폰 인증만 되게 했데 ㅋㅋㅋㅋㅋ 그럼 케이뱅크는 은행아니고 뽀찌줘서 공인인증서로 개설시 인증되? 나중에라도 안쓴다 실망이다 카카오 하나만 알고 둘을 모름
김서연,2,2017-07-28,0,계좌개설 너무느려요..
Jaemyung Choi,1,2017-07-28,2,"대출도 안되는 은행 인가 반납해야 되는거 아닌가요? 365일 서비스 된다고 했는데, 안되니 과장 허위 광고도 하셨고.."
이예진,1,2017-07-28,0,통장을 개설하려고 다음버튼을 눌렀는데 계속 안돼서 다음날하니까 20일뒤에 개설할수있다고 하는데 그러면 20일동안 아무것도 못하나요
koangha kim,1,2017-07-28,0,첫날 접속자가 폭주하리란걸 예상못했나? 다른건 둘째치고 접속도 안되요.
Google 사용자,4,2017-07-28,1,광고보고 간편한것 같았어
Google 사용자,5,2017-07-28,0,좋은은행 입니다
또또,2,2017-07-28,0,카카오뱅크 한개 깔았더니 배터리를 너무 많이 쓰네요....순식간에 사라져요 실행하지않아두요.
어동선,5,2017-07-28,0,악플들 쩌네....샤오미 폰쓰는데...30분도 안되서 계좌개설까지 다했구만....지들 폰 구린거 생각안하고...갤레기 S7쓰다가 중국폰 바꾸니 더 잘된다...
Google 사용자,5,2017-07-28,0,획기적인 금융거래입니다
최준현,5,2017-07-28,0,모든 지문인식센서가 홈버튼에 있진 않아요. 이 부분에 대해 수정해주시길 바랍니다.
hyeok heo,1,2017-07-28,0,개발비 1000억은 어디로 간건가요?? 손대는것마다 서비스 망치던데 카톡 선점했으면서 이렇게 서미스 못하기도 쉽지 않을텐데 신용평가사로 몰렷 문제가 생긴거라는 찌라시같은 답변만하고 그냥 앱이 에러 덩어리인데...
이유진,1,2017-07-28,0,심각하다 앗! 만 봐도 짜증이 치민다
버벅마왕,1,2017-07-28,0,좀 잘만들고 하던지
김지은,1,2017-07-28,1,계좌개설하고 이모티콘 다운받으라고 문자왔는데 문자에 있는 주소로 들어가도 안들어가지네요. 잘못된거라구요. 이모티콘 받게 해주세요ㅠㅠㅠ
SangIn Choung,1,2017-07-28,2,나는 안그러겠지했더니 나도계좌개설하고 체크카드 신청하고나니 문제발생되고 계속안된다. 돈 넣고 이랬으면 암걸릴뻔했다.
Jang jung won,2,2017-07-28,0,개설후 이체하려니 먹통..안정성 테스트를 거치지않은듯
이재진,1,2017-07-28,0,왜자꾸 에러떳나고만뜸? 앱이 그냥 쓰레기내 카드좀 할라했더니
김성훈,1,2017-07-28,0,접속이 안되네요 안정성 극악인등
김엱,2,2017-07-28,1,조금만 접속자가 많아도 엄청 버벅거리네요! 정말 중요할때 이러면 어쩌나싶어요. 신속한 조치가 필요해보입니다
Woo-jin Lee,1,2017-07-28,2,구동조차안되는 앱이 여기있습니다 여러분! 별1개도 아깝지만 최소 1개는 줄수밖에없게돼있네요
Google 사용자,1,2017-07-28,0,이체도 몬하네 ㅠㅠ
최성규,5,2017-07-28,0,1점남기는 사람은 다 은행직원인듯 ㅋㅋㅋㅋ 안좋다고 우선 말하기 ㅋㅋㅋㅋㅋ
tattooyongz kim,1,2017-07-28,3,돈움직이는 앱인데 이렇게 오류가 많아서 어찌 믿고쓰겠는가? 접속조차 안되는걸로 송금하고 받고 하라고?
김수빈,1,2017-07-28,0,거지같이 만들어서 이걸쓰라고 올려놓은거냐 개잿ㄱ아
오햇피,1,2017-07-28,0,일단 접속이 안되요. 계좌개설만 그렇다고 들었는데 머가먼지
Highfive,3,2017-07-28,0,인간들 드럽게 징징거려쌋네 싫으면안쓰면되지
Jinho Kim,5,2017-07-28,0,은행의 새로운 지표.
수봉,1,2017-07-28,0,별로에요
미당,1,2017-07-28,0,되긴되나요 로그인 무한반복인대 제대로  만들어라 좀
신민경,5,2017-07-28,0,체크카드기요어
장성옥,5,2017-07-28,0,정말  좋은
Google 사용자,5,2017-07-28,0,사람몰려서 잘안되니 앱쓰레기라고 난리도아니네 ㅋㅋㅋㅋㅋ
개대,1,2017-07-28,0,가입 조차 안되노ㅡㅡ 장난하냐
Glen Kang,1,2017-07-28,1,가입자체가 안됩 주소검색도 안되고 직장검색도 안되고  이건 뭐...  괜히시간만 버렸네
Sangwook Han,1,2017-07-28,0,무한 재 로딩 암꺼도 안돼요
이병철,1,2017-07-28,0,렉이심한 인터넷은행 카카오뱅크 렉에 잘걸립니다. 준비가 많이 부족함.
오승민,1,2017-07-28,0,갤4에서 실행안됨
Google 사용자,5,2017-07-28,0,Good
윤광희,1,2017-07-28,0,설치자체가안됨 ㅎㄷㄷ
박용준,5,2017-07-28,0,좋아요
Catnip A,5,2017-07-28,0,앱 리뷰에 타사 알바들이 보이는거 같으니 믿고 쓸수 있을거 같다
전병용,4,2017-07-28,0,좋아요
이규빈,5,2017-07-28,0,이거 접속문제는 동시간대에 많은 접속자 때문에 다른 것도 동반되는거니까 시간이 차차 지나면 개선이 될 문제라고 생각합니다
Jin Yong Park,5,2017-07-28,0,좋네요. 빠르고 간편함!!
KNOA,3,2017-07-28,0,다른건 다좋은데 패턴이나 지문말고 번호로 잠금 풀면 좋겠어요
이유현,1,2017-07-28,0,계속 실명번호가 확인되지 않는다고 뜨네요
권오진,5,2017-07-28,0,초기에 나타나는 접속오류는 금방해결될테고 앞으로 좋은서비스 기대됩니다. 카카오뱅크에서 다른 모든종류의 금융서비스가 다 편리하게 되었으면 좋겠네요
Doo Hyun Park,5,2017-07-28,0,Good
유레카,3,2017-07-28,0,greenfy 깔려있으면 계속 재실행됩니다
최경연,1,2017-07-28,0,주소를 정확히 입력해도 검색이 되질않아서 가입을 못하고 있어요~
흐르는강물처럼,5,2017-07-28,5,앱 설치후 안드로이드 업데이트 하면 안되는 경우가 있습니다  삭제후 재설치  실행 하시기 바랍니다 그런데???? 왜 전화는 안받는거야  이틀동안 수십번 전화 하는데 통화실패 욕나온다
쌍둥이아부지,5,2017-07-28,0,정말 좋은 앱임
서성준,5,2017-07-28,0,잘만 되는구만 안된다고 하는 사람들은 견제 나오신 분들인가봐요? 신청하는데 5분도 안걸리는구만
오구,1,2017-07-28,0,신분증확인에서 사람 미치게 만드네
왕꼬요,1,2017-07-28,0,계좌 만들었는데 보이지도 않고 삭제 후 재설치 하고 카카오계정연결말고 다른걸로 하라해서 하라는대로 다하고 기기변경까지 했는데도 계좌안보임 인증번호만 몇번씩 받고 내정보 팔린기분임ㅡㅡ 상담했더니 잠시후 다시연결ㅡㅡ 빨리 시정조치바람 진심기분나쁨
kang shinjea,1,2017-07-28,2,왜다들욕하나봣는데 욕할만하네... 카카오진짜 운영하나는 오지게못해요 이럴꺼면 신청자 받고 베타테스트라도 거치고 나오던가 카카오 붙이면 다쓰레기가 되버리는 마법같은 운영
혀기,5,2017-07-28,0,세상이 바뀌는구나ㅎ
광야,5,2017-07-28,0,좋네요  27일은 불안했는데  28일 되니 좋아요  케이뱅크  쓰는데 입금 문제 때문에 기존은행에 묶여 있었는데 cu는 어쩔려나 . 송금 이런거 세이프박스  편해요
록남궁,5,2017-07-28,0,오픈한지 하루만에 시중은행 1년치 구좌가 개설됐다는데 느린건 당연한거 아닌가요
KangEui choi,4,2017-07-28,0,뭐 잘만 되는구만 다른사람 폰은 다 똥쓰레긴가보다
이정근,1,2017-07-28,0,실행하면 노란 화면 나오고 바로 종료됨
홍길동,1,2017-07-28,0,처음 화면에서 계속 새로고침 됨 가입눌러도 새로고침
손혜정,5,2017-07-28,0,좋네요
JUNGMO AHN,5,2017-07-28,0,이제 나온지 이틀째 인데 쓰레기니 뭐니하는 분들은 뭐임? 카카오뱅크님 고객중심이라는 그말 잊지마시고 최고의 앱이되시길!
한지훈,1,2017-07-28,0,구리다 껏다켜졌다반복
두선미,5,2017-07-28,0,간편한앱이라사용하기좋아요
박 근영,3,2017-07-28,0,아니 자꾸 팅기는 현상때문에 앱실행자체가 안되요...어떻게 이용하라는건가요
Google 사용자,1,2017-07-28,0,진심 홧병나는 앱 난 어제 저녁 계좌개설신청했는데 아직까지도 심사중이라 뜨고 오늘 아침 신청한 남편은 계좌개설하고 체크카드까지 신청한 상태이다 이게 무슨 경우인지ㅡㅡ안 쓰고 말지 정신건강에 안좋은 앱
이경희,1,2017-07-28,0,완죤 쓰레기T-T
김종현,4,2017-07-28,0,"아직 초반이라 모르는거지만, 서버 안정화는 시급해보이고(이용자 폭주를 예상 못했을까?), 최소한 공지사항에는 진척사항을 남겨두면 좋겠다라는 생각이 드네요."
sk jeon,5,2017-07-28,5,카카오뱅크 검색하며 자동으로 k뱅크로 들어가져요. 엉뚱한거 설치하고 가입까지ㅜㅜ 카카오톡뱅크 그런식으로 이름 변경하면 안되나요?
A,3,2017-07-28,0,뱅크 계좌를 미성년자는 현재 가입을 못 하는데 만14세 이상부터 보호자 동의가 있으면 계좌를 만들 수 있었으면 하는 생각에  건의해 봅니다
JAE WAN PARK,1,2017-07-28,4,초기화면에서 무한재시작... 금융을 다루는 앱이 이러면 믿을 수 있을까나? IT기반기업이 앱을 제작하는 수준이나 프로세스가 이정도밖에 안되나?
곰탱이,1,2017-07-28,0,신분증 30번을 찍어도 안된다고 하네 짜증
조용준,4,2017-07-28,0,일단 편함..공인인증서가 없어도됨
김기석,1,2017-07-28,4,열어보지를 못했음. 카카오뱅크가 중지되었습니다. 뜨고 한번도 초기화면도 들어가 보지를 못했습니다.  갤럭시메가 사용중
wetton john,1,2017-07-28,2,하루종일에러
e벼리,1,2017-07-28,4,머가되야 글을남기죠 상담원 상담도 절대 연결안되고 카톡상담도 몇시간 동안해도 화딱질나 죽것네 ㅡㅡ ㅜㅜㅠㅜㅜㅜㅜ
윤석준,5,2017-07-28,0,정말 편합니다. 이젠 날아오르겠네요 카카오^-^ 번창하세요. 애용하겠습니다.
Se Hyun Park,5,2017-07-28,0,전 개설도 잘되고 카드신청까지 잘되던데;;처음이라 폭주해서 그랬나봐요~~ 유용하게 잘사용할듯^^
Taesoo Kim,1,2017-07-28,1,왜가입안대요
낙장불입,1,2017-07-28,1,타명의도 있는데 인증 휴대폰말고 안됩니까
Jakyeong Seo,3,2017-07-28,0,V3가 뜨면서 앱이 실행이 안되고 닫혀서 지워보았지만 앱이 껌벅 거리기만 하고 안열립니다.
소이이야기,3,2017-07-28,0,하루  써봤는데  괜찬은듯 손안에 통장관리.다가능.신청해지  자유로움 단점은.알림문자  늦게오고 과다 접속인거같은데  에러뜨는것들이 좀 있음
이재욱,5,2017-07-28,0,심플하고 편리하고 대출 버리로 간편하고 좋네요
박찬우,1,2017-07-28,1,진짜 계좌계설 힘들다ㅋㅋ일좀 똑바로하자
아하,3,2017-07-28,0,"청소년증도 인식하게 해주세요,,,,,,, 주민등록증 없는 17세 이상은 계좌 개설 못하나요,,,,,,,"
Google 사용자,5,2017-07-28,0,엄청 편하고 빠르네요 ㅎㅎㅎ
이준성,5,2017-07-28,1,좋아요
남자이창국,1,2017-07-28,0,정말 쓰레기 앱있다.
비글찬,1,2017-07-28,0,제 주민번호가 확실히 맞는데도 오류라며  안되네요 그냥 지우겠습니다
김성근,5,2017-07-28,0,안전하고 효율적인 왭이 되길 기원합니다
Google 사용자,5,2017-07-28,0,많은정보주세요
이장규,1,2017-07-28,4,Greenify등 다른앱과 충돌해서 실행이 인되네요. 호환성문제 해결 부탁드립니다.
김민정,5,2017-07-28,0,진짜 궁금한데요. 상담원 연결은 왜이렇게 안되는거며 20분을 기다리는데도 연결을 할 수 없는 이유는 뭔가요..?? 그리고 계좌를 개설하려고하는데 도대체 왜 휴대폰으로 인증번호가 안옵니까?? 몇십번을 하고잇는지 모르겟네요 진짜 실망입니다..
정미선,5,2017-07-28,0,너무 간편하고 좋은것 같아요 ^^ 잘 쓰겠습니다
오우연,1,2017-07-28,1,신용조회는조회대로하고~지금은또신용조회가지연된다고안되네요~은행을만들기전에이런거좀해결하지~실망이에요
Js Eom,1,2017-07-28,0,주소검색이 않되서 가입않됨
j hs,1,2017-07-28,3,대출진행하다가 취소했는데 대출신청됐다고 문자가왔어요..메뉴에는 신청내역조회도 없고 취소메뉴도 없고... 상담전화 통화중...카톡상담은 답장도 없고...사고 아닌가요? 불안해서 사용할수 있을지 모르겠습니다...제발 전화좀 받으세요...
김동진,5,2017-07-28,0,앞으로 서민금융이 되길 바랍니다
여우비,1,2017-07-28,0,설치가 안되
안성훈,3,2017-07-28,0,신분증말고 여권도 사용 가능하게 해주세요
SEOK,1,2017-07-28,2,"빨리 좀 정상적으로 사용할 수 있게 해 주세요. 첫화면에서 '카카오계정으로 시작' → '약관동의' 이 부분만 무한반복 중입니다. 어제 1시간 가까이 시도하고 안 되어서 패스, 오늘 30분 가까이 시도하고 안 되어서 서비스가 제대로 될 때까지 일단 접기로 했습니다. 서비스는 이용할 수도 없는데, 앱을 처음 실행하면 뜨는 그놈의 '권한 허용' 타령은 나원참... 기가 찹니다. 참고로 인터넷전문은행 1번 주자 케이뱅크는 앱 설치부터 사용까지 전혀 문제가 없었고 지금도 불편함 없이 이용중입니다. 빨리 서비스를 정상적으로 이용할 수 있게 조치 바랍니다."
